adsorbent,adsorbates,temperature(k),pressure,pressureUnits,total_adsorption,adsorptionUnits,DOI
Zeolite 13X,Carbon Dioxide,298,0.0244,bar,0.0244,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.0402,bar,0.0402,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.0605,bar,0.0605,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.086,bar,0.086,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.115,bar,0.115,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.149,bar,0.149,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.19,bar,0.19,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.234,bar,0.234,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.277,bar,0.277,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.321,bar,0.321,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.372,bar,0.372,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.418,bar,0.418,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.469,bar,0.469,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.518,bar,0.518,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.574,bar,0.574,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.633,bar,0.633,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.673,bar,0.673,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.719,bar,0.719,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.766,bar,0.766,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.813,bar,0.813,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.852,bar,0.852,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.903,bar,0.903,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.938,bar,0.938,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.978,bar,0.978,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.000125,bar,0.000125,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.00108,bar,0.00108,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.00294,bar,0.00294,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.0057,bar,0.0057,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.0111,bar,0.0111,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.0254,bar,0.0254,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.0415,bar,0.0415,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.0647,bar,0.0647,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.1,bar,0.1,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.141,bar,0.141,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.207,bar,0.207,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.302,bar,0.302,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.421,bar,0.421,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.554,bar,0.554,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.692,bar,0.692,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.815,bar,0.815,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite KX@KA core-shell,Carbon Dioxide,298,0.919,bar,0.919,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.00342,bar,0.00342,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.00687,bar,0.00687,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.0147,bar,0.0147,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.0244,bar,0.0244,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.0402,bar,0.0402,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.0605,bar,0.0605,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.086,bar,0.086,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.115,bar,0.115,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.149,bar,0.149,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.19,bar,0.19,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.234,bar,0.234,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.277,bar,0.277,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.321,bar,0.321,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.372,bar,0.372,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.418,bar,0.418,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.469,bar,0.469,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.518,bar,0.518,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.574,bar,0.574,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.633,bar,0.633,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.673,bar,0.673,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.719,bar,0.719,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.766,bar,0.766,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.813,bar,0.813,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.852,bar,0.852,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.903,bar,0.903,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.938,bar,0.938,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,298,0.978,bar,0.978,mmol/g,10.1016/j.micromeso.2018.12.002
Zeolite 13X,Carbon Dioxide,294,0.0505104,bar,0.0505104,mmol/g,10.1016/j.powtec.2014.08.062
Zeolite 13X,Carbon Dioxide,294,0.151956,bar,0.151956,mmol/g,10.1016/j.powtec.2014.08.062
Zeolite 13X,Carbon Dioxide,283,-0.00157,bar,-0.00157,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,0.062807,bar,0.062807,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,0.105201,bar,0.105201,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,0.177429,bar,0.177429,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,0.233955,bar,0.233955,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,0.46791,bar,0.46791,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,0.758391,bar,0.758391,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,1.01119,bar,1.01119,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,283,1.34563,bar,1.34563,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,-0.00314,bar,-0.00314,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,0.053386,bar,0.053386,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,0.103631,bar,0.103631,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,0.175859,bar,0.175859,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,0.255937,bar,0.255937,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,0.47262,bar,0.47262,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,0.744259,bar,0.744259,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,0.976644,bar,0.976644,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,1.36918,bar,1.36918,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,303,1.59686,bar,1.59686,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,-0.00157,bar,-0.00157,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,0.064377,bar,0.064377,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,0.117763,bar,0.117763,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,0.175859,bar,0.175859,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,0.262218,bar,0.262218,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,0.47105,bar,0.47105,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,0.734838,bar,0.734838,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,1.01747,bar,1.01747,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,323,1.34877,bar,1.34877,mmol/g,10.1016/j.seppur.2021.119917
Zeolite 13X,Carbon Dioxide,273,0.0226,bar,0.0226,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,0.0434,bar,0.0434,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,0.0802,bar,0.0802,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,0.174,bar,0.174,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,0.3321,bar,0.3321,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,0.5614,bar,0.5614,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,0.7696,bar,0.7696,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,0.9849,bar,0.9849,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,1.2109,bar,1.2109,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,1.4066,bar,1.4066,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,2.0046,bar,2.0046,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,3.0281,bar,3.0281,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,4.0018,bar,4.0018,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,4.9613,bar,4.9613,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,6.0365,bar,6.0365,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,6.9996,bar,6.9996,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,7.9787,bar,7.9787,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,8.9756,bar,8.9756,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,273,10.024,bar,10.024,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.0087,bar,0.0087,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.0228,bar,0.0228,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.0546,bar,0.0546,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.1612,bar,0.1612,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.2999,bar,0.2999,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.4529,bar,0.4529,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.5846,bar,0.5846,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,0.7662,bar,0.7662,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,1.0297,bar,1.0297,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,1.2291,bar,1.2291,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,1.4071,bar,1.4071,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,1.5994,bar,1.5994,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,1.9769,bar,1.9769,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,2.9527,bar,2.9527,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,3.9427,bar,3.9427,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,4.9221,bar,4.9221,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,5.9619,bar,5.9619,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,7.0197,bar,7.0197,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,7.9171,bar,7.9171,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,8.9179,bar,8.9179,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,283,9.9506,bar,9.9506,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.0456,bar,0.0456,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.1064,bar,0.1064,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.1784,bar,0.1784,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.2526,bar,0.2526,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.3581,bar,0.3581,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.5085,bar,0.5085,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.7173,bar,0.7173,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,0.8721,bar,0.8721,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,1.0247,bar,1.0247,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,1.193,bar,1.193,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,1.4106,bar,1.4106,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,1.5833,bar,1.5833,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,1.9849,bar,1.9849,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,2.9405,bar,2.9405,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,3.9745,bar,3.9745,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,4.9771,bar,4.9771,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,6.0605,bar,6.0605,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,6.9958,bar,6.9958,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,7.9513,bar,7.9513,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,9.0548,bar,9.0548,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,303,9.9117,bar,9.9117,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.1115,bar,0.1115,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.1611,bar,0.1611,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.2409,bar,0.2409,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.3438,bar,0.3438,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.4486,bar,0.4486,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.5623,bar,0.5623,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.7151,bar,0.7151,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,0.868,bar,0.868,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,1.0796,bar,1.0796,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,1.2592,bar,1.2592,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,1.5491,bar,1.5491,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,1.96,bar,1.96,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,2.9172,bar,2.9172,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,3.9296,bar,3.9296,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,4.9421,bar,4.9421,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,5.9902,bar,5.9902,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,7.0419,bar,7.0419,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,8.6294,bar,8.6294,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,343,10.0495,bar,10.0495,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,0.0441,bar,0.0441,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,0.0992,bar,0.0992,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,0.1614,bar,0.1614,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,0.3144,bar,0.3144,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,0.5119,bar,0.5119,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,0.7397,bar,0.7397,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,0.9498,bar,0.9498,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,1.1651,bar,1.1651,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,1.3681,bar,1.3681,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,1.5799,bar,1.5799,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,1.9502,bar,1.9502,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,2.9579,bar,2.9579,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,3.9691,bar,3.9691,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,4.9429,bar,4.9429,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,5.8865,bar,5.8865,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,6.8711,bar,6.8711,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,7.95,bar,7.95,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,8.9131,bar,8.9131,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 13X,Carbon Dioxide,323,10.0134,bar,10.0134,mmol/g,10.1016/j.supflu.2016.01.008
Zeolite 4A,Carbon Dioxide,297,0.0646552,bar,0.0646552,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,0.12931,bar,0.12931,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,0.193966,bar,0.193966,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,0.258621,bar,0.258621,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,0.452586,bar,0.452586,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,0.581897,bar,0.581897,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,0.646552,bar,0.646552,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,0.905172,bar,0.905172,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,1.09914,bar,1.09914,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,1.35776,bar,1.35776,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,1.61638,bar,1.61638,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,2.00431,bar,2.00431,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,2.4569,bar,2.4569,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,3.10345,bar,3.10345,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,3.55603,bar,3.55603,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,4.00862,bar,4.00862,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,4.59052,bar,4.59052,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,5.0431,bar,5.0431,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,5.43103,bar,5.43103,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,6.01293,bar,6.01293,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,6.59483,bar,6.59483,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,7.04741,bar,7.04741,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,7.56466,bar,7.56466,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,8.14655,bar,8.14655,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,8.66379,bar,8.66379,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,9.24569,bar,9.24569,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,9.82759,bar,9.82759,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,10.4095,bar,10.4095,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,11.056,bar,11.056,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,11.7026,bar,11.7026,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,12.2845,bar,12.2845,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,12.8664,bar,12.8664,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,13.5129,bar,13.5129,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,14.0948,bar,14.0948,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,14.7414,bar,14.7414,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,15.3233,bar,15.3233,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,15.9052,bar,15.9052,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,16.4871,bar,16.4871,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,17.1336,bar,17.1336,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,17.7802,bar,17.7802,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,18.3621,bar,18.3621,mmol/g,10.1016/S0008-6223(03)00304-X
Zeolite 4A,Carbon Dioxide,297,19.0086,bar,19.0086,mmol/g,10.1016/S0008-6223(03)00304-X
